!	mul	!!	!	factorial	!	factorial	concat
think	sv	mena	men	however,handicap,but,yet,although,injury	na	her	drop left
think	sv	mena	med	containing,rocker,game,with,on,as well,native speaker,to,at,also,including,too,runner,by,along,up,in	na	her	drop left
think	vi	thấy	thế	authority,condition,position,time,generation,thus,like,so,world,substitute,posture,era,power,replace	ấy	that	drop left
thinker	de	denker	den	an,bankrupt,zone,that,the,whom	er	they,it,he,der	glue k
thiol	it	tiolo	ti	you,thee,ti,b	lo	it,the,him	glue o
third	ja	三度	三叉	trident,river,inlet,road,paper bush,tree	度	times,step,time,degree	drop left
third wheel	pt	vela	vc	you	ela	it,she,her	drop left
thirteen	bn	১৩	১০	ten	৩	three,3	drop left
thirteen	eu	hamahiru	hamar	ten	hiru	three	drop left
thirteen	fa	۱۳	۱۰	ten	۳	three	drop left
thirteen	hi	१३	१०	ten	३	three	drop left
thirteen	ia	dece-tres	dece	ten	tres	three	glue -
thirteen	km	១៣	១០	ten	៣	three	drop left
thirteen	kn	೧೩	೧೦	ten	೩	three	drop left
thirteen	lo	໑໓	໑໐	ten	໓	three	drop left
thirteen	nov	dek-tri	dek	ten	tri	three	glue -
thirteen	or	୧୩	୧୦	ten	୩	three	drop left
thirteen	pa	੧੩	੧੦	ten	੩	three	drop left
thirteen	si	දහතුන	දහය	ten	තුන	three	drop left
thirteen	te	౧౩	౧౦	ten	౩	three	drop left
thirteen	te	పదమూడు	పది	10,ten	మూడు	three,3	drop left
thirteen	th	๑๓	๑๐	ten	๓	three	drop left
thirteen	zh	十三	十幾	dozen,ten	三	three,wednesday	drop left
this	ast	esi	en	in	si	if	drop left
this	bg	толкоз	толкоз	this,so much,much,as,so,that,many	з	cyrillic	drop left
this	bg	тогоз	тогоз	this,that,him	з	cyrillic	drop left
this	cs	toto	tož	so,what	to	it,this,rub it in,that	drop left
this	cu	овъ	об	through,during,on,at	въ	into,in	drop left
this	cu	овъ	оу	from,at,in	въ	into,in	drop left
this	de	dieses	diese	these,this,the,that	es	e-flat,id,it’s,das,it	drop left
this	de	dieses	die	these,this,it,whom,those,what,an,they,which,them,she,that,her,who,the,whose	es	e-flat,id,it’s,das,it	glue s
this	de	dies	dir	you,worry,yourself	es	e-flat,id,it’s,das,it	drop left
this	de	dies	die	these,this,it,whom,those,what,an,they,which,them,she,that,her,who,the,whose	es	e-flat,id,it’s,das,it	drop left
this	el	τούτοσ	τα	they,them,the	ούτοσ	he,this	drop left
this	el	τούτοσ	το	it,the	ούτοσ	he,this	drop left
this	el	τούτοσ	τι	how,what,a little,something,anything	ούτοσ	he,this	drop left
this	el	ετούτοσ	εκ	by,of	τούτοσ	this	drop left
this	el	ετούτοσ	εν	within,at,in	τούτοσ	this	drop left
this	el	αυτή	αυτή	this,she,that	ή	or	drop left
this	el	αυτή	αυτό	it,this,that,been there, done that	ή	or	drop left
this	el	αυτή	αυτά	these,they,them,that	ή	or	drop left
this	fa	یو	یا	or,oh	و	and	drop left
this	fa	یو	یک	an,one	و	and	drop left
this	fr	cet	ce	this,that,primary school,it,works council	et	and,what about	drop left
this	fy	dit	dû	you	it	it,the	drop left
this	fy	dit	dy	you,those,that	it	it,the	drop left
this	fy	dit	do	you,dove,pigeon	it	it,the	drop left
this	hy	սա	սա	this	ա	open back unrounded vowel,ah,oh	drop left
this	ja	こいつ	こいつ	this,guy,person	つ	gojūon	drop left
this	ja	此の	此方	way,us,person,i,thing,me,we	の	one,what,express,doll's house,gojūon,tell,of,’s,gigolo,field	drop left
this	ja	これ	こし	back	れ	demonstratives,gojūon	drop left
this	ja	これ	ここ	over here,this,here	れ	demonstratives,gojūon	drop left
this	ja	これ	こま	man	れ	demonstratives,gojūon	drop left
this	ja	これ	こす	beat,strain,exceed,cross,filter	れ	demonstratives,gojūon	drop left
this	ja	此れ	此方	way,us,person,i,thing,me,we	れ	demonstratives,gojūon	drop left
this	ja	これ	こう	class,tough,ore,skill,thus,beg,member,incense,sort,gleam,artisan,opening,glimmer,first,hole,former,success,honor,luster,hawser,hire,radiance,solicit,hard,exploit,creek,inlet,so,weigh,flash,art,purchase,public,instep,mineral,entreat,sparkle,strong,one,ask,consider,back,manuscript,shine,field officer,copy,entrance,workman,judge,craft,ray,beam,points,glow,gloss,request,cavity,credit,kind,armor,merit,bay,job,appeal,shell,brightness,achievement,lord,crab,glitter,term,brilliance,tortoise shell,twinkle,smelling	れ	demonstratives,gojūon	drop left
this	ko	이것	이곳	here	것	object,thing,one	drop left
this	ko	이것	이때	right now,now	것	object,thing,one	drop left
this	ko	이것	이랑	with,and	것	object,thing,one	drop left
this	ko	이것	이제	now	것	object,thing,one	drop left
this	ko	이것	이리	wolf,here,milt,so,hither	것	object,thing,one	drop left
this	ko	이것	이후	thenceforth,then,since	것	object,thing,one	drop left
this	ota	بو	با	with	و	and	drop left
this	ota	بو	بر	an,chest,a,one	و	and	drop left
this	ru	э́ти	э́та	eta,this	и	e,trudge,bob's your uncle,i,so,and,even,и,as well as,cyrillic,both,yi	drop left
this	ru	сей	сё	this,this here	ей	her,it	drop left
this	ru	э́ти	э́ти	this	и	e,trudge,bob's your uncle,i,so,and,even,и,as well as,cyrillic,both,yi	drop left
this	ru	сё	сё	this,this here	ё	argh,cyrillic,diaeresis	drop left
this	ru	сей	с-	con-,off,with	ей	her,it	drop left
this	ru	э́ти	э́то	erm,this,umm,be,er,it’s,uh,that,it	и	e,trudge,bob's your uncle,i,so,and,even,и,as well as,cyrillic,both,yi	drop left
this	ru	сей	сей	this	й	cyrillic	drop left
this	sh	тај	тај	this,that	ј	cyrillic,serbo-croatian cyrillic alphabet	drop left
this	sh	ова̀ка̄в	ова̀ка̄в	this,kind	в	cyrillic,serbo-croatian cyrillic alphabet	drop left
this	sv	detta	då	how about,when,what about,since,then,as	etta	first,one,efficiency,ace,bachelor,first gear	drop left
this	sv	detta	di	suckle,your,they,suck,yours	etta	first,one,efficiency,ace,bachelor,first gear	drop left
this	sv	detta	do	do	etta	first,one,efficiency,ace,bachelor,first gear	drop left
this	tg	ин	ин	this	н	cyrillic	drop left
this	uk	цей	цей	this	й	cyrillic,and	drop left
this	zh	這個	這會	now	個	individual,alone,this,one,piece,individually,single,respective,separate,size,separately,that,item,height	drop left
this	zh	這個	這邊	over here,here	個	individual,alone,this,one,piece,individually,single,respective,separate,size,separately,that,item,height	drop left
this	zh	這個	這麼	such,so	個	individual,alone,this,one,piece,individually,single,respective,separate,size,separately,that,item,height	drop left
this	zh	呢個	呢度	here	個	individual,alone,this,one,piece,individually,single,respective,separate,size,separately,that,item,height	drop left
this	zh	這個	這裡	here	個	individual,alone,this,one,piece,individually,single,respective,separate,size,separately,that,item,height	drop left
this	zh	這個	這陣	recently,nowadays,now	個	individual,alone,this,one,piece,individually,single,respective,separate,size,separately,that,item,height	drop left
this	zh	呢個	呢便	here	個	individual,alone,this,one,piece,individually,single,respective,separate,size,separately,that,item,height	drop left
this	zh	搿個	搿搭	here	個	individual,alone,this,one,piece,individually,single,respective,separate,size,separately,that,item,height	drop left
this	zh	這個	這兒	here	個	individual,alone,this,one,piece,individually,single,respective,separate,size,separately,that,item,height	drop left
this one	bg	тоя	тоя	this one,he,this,that one,that	я	it,ю,either,or,her,cyrillic,oh	drop left
this one	bg	тоз	тоз	this one,he,this,that one,that	з	cyrillic	drop left
this one	bg	тоз	тоя	this one,he,this,that one,that	з	cyrillic	drop left
this one	bg	томува	томува	this one,this,that one,him,that	а	on the point of,while,huh,ha,now,whereas,ah,let’s,and,well,oh,right,but,rather,tag question,yet,eh,about to,why,just,almost	drop left
this one	bg	тая	тая	this one,this,that one,the one,she,that	я	it,ю,either,or,her,cyrillic,oh	drop left
this one	bg	тоя	той	it,he	я	it,ю,either,or,her,cyrillic,oh	drop left
this one	bg	тоз	той	it,he	з	cyrillic	drop left
this one	bg	тоя	тоз	this one,he,this,that one,that	я	it,ю,either,or,her,cyrillic,oh	drop left
this one	bg	тая	таз	pelvis,this one,this,that one,the one,she,that	я	it,ю,either,or,her,cyrillic,oh	drop left
this one	bg	тогова	тогова	this one,this,that one,him,that	а	on the point of,while,huh,ha,now,whereas,ah,let’s,and,well,oh,right,but,rather,tag question,yet,eh,about to,why,just,almost	drop left
this one	de	dieser	die	these,this,it,whom,those,what,an,they,which,them,she,that,her,who,the,whose	er	they,it,he,der	glue s
this one	de	dieser	diese	these,this,the,that	er	they,it,he,der	drop left
this one	es	éste	ése	man,former,that one,guy,dude,that,pal	te	you,thee,yourself,tee	drop left
this one	sh	о̀ва̄ј	о̀ва̄ј	this one,this,er,um,uh	ј	cyrillic,serbo-croatian cyrillic alphabet	drop left
this time	sv	den	di	suckle,your,they,suck,yours	en	another,one,an,quarter past,you,juniper,someone,a	drop left
this time	sv	den	då	how about,when,what about,since,then,as	en	another,one,an,quarter past,you,juniper,someone,a	drop left
this time	sv	den	do	do	en	another,one,an,quarter past,you,juniper,someone,a	drop left
this way	ja	ここへ	ここで	here	へ	dear,gojūon,to,towards	drop left
this way	ja	ここへ	ここに	here	へ	dear,gojūon,to,towards	drop left
this way	la	illac	ille	he,definite article,she,that,it,the	ac	besides,than,ad,and	drop left
this way	la	illac	illa	they,them,she,that,her,the	ac	besides,than,ad,and	drop left
thither	he	שמה	של	shawl,of	מה	what	drop left
thor	ru	тор	тот	last,those,that one,that	р	cyrillic	drop left
thorn	fa	خار	خر	idiotic,great,asinine,ass,big,fool,donkey	ار	ar,if	drop left
thoroughly	zh	無地	無奈	but,however,unfortunately,helpless	地	ground,region,soil,earth,-ly,land	drop left
those	ang	þæt	þȳ	since,then,therefore,because,the	æt	near,up to,on,eating,to,at,next to,as far as,by	drop left
those	ang	þæt	þē	you,the	æt	near,up to,on,eating,to,at,next to,as far as,by	drop left
those	ang	þæt	þe	who,which,that	æt	near,up to,on,eating,to,at,next to,as far as,by	drop left
those	ang	þæt	þā	when,since,then,þæt,because,where,the	æt	near,up to,on,eating,to,at,next to,as far as,by	drop left
those	bg	ония	ония	those,they,those ones,that,the ones	я	it,ю,either,or,her,cyrillic,oh	drop left
those	ro	acele	au	really,have,ouch,or,well	cele	the	drop left
those	ro	acele	al	of	cele	the	drop left
those	ro	acele	ai	have,garlic,aye-aye,ouch,would,of	cele	the	drop left
those	sco	thae	ti	to	hae	have sex,have	drop left
those	zh	許的	許爾	so,that	的	really,by,objective,and,that,truly,target,of,’s,who	drop left
those	zh	那些	那邊	there,over there	些	somewhat,rather,little,few	drop left
those	zh	嗰啲	嗰便	there	啲	more,-er,few	drop left
those	zh	那些	那里	where,there	些	somewhat,rather,little,few	drop left
those	zh	嗰啲	嗰度	there	啲	more,-er,few	drop left
those	zh	那些	那裡	where,there	些	somewhat,rather,little,few	drop left
those	zh	那些	那兒	there	些	somewhat,rather,little,few	drop left
those ones	es	esos	ea	so,now,come on	sos	are	drop left
those ones	es	ésos	ése	man,former,that one,guy,dude,that,pal	os	you,y'all	drop left
thou	ur	تو	تو	thou,so,then,you	و	and	drop left
thou	ur	تو	تك	by	و	and	drop left
thou	ur	تو	تا	whilst,until,while,to,as far as	و	and	drop left
though	hu	noha	nos	well	ha	if	drop left
thought	fi	miete	mies	man,male,fellow,straight man,he-man,husband	te	you,y'all	drop left
thought	ja	しこう	しか	but,only	こう	class,tough,ore,skill,thus,beg,member,incense,sort,gleam,artisan,opening,glimmer,first,hole,former,success,honor,luster,hawser,hire,radiance,solicit,hard,exploit,creek,inlet,so,weigh,flash,art,purchase,public,instep,mineral,entreat,sparkle,strong,one,ask,consider,back,manuscript,shine,field officer,copy,entrance,workman,judge,craft,ray,beam,points,glow,gloss,request,cavity,credit,kind,armor,merit,bay,job,appeal,shell,brightness,achievement,lord,crab,glitter,term,brilliance,tortoise shell,twinkle,smelling	drop left
thought	ja	しこう	して	so,then,and,by	こう	class,tough,ore,skill,thus,beg,member,incense,sort,gleam,artisan,opening,glimmer,first,hole,former,success,honor,luster,hawser,hire,radiance,solicit,hard,exploit,creek,inlet,so,weigh,flash,art,purchase,public,instep,mineral,entreat,sparkle,strong,one,ask,consider,back,manuscript,shine,field officer,copy,entrance,workman,judge,craft,ray,beam,points,glow,gloss,request,cavity,credit,kind,armor,merit,bay,job,appeal,shell,brightness,achievement,lord,crab,glitter,term,brilliance,tortoise shell,twinkle,smelling	drop left
thought	ko	사고	사내	man	고	-ing,and,that,late,deceased	drop left
thought	ko	사고	사람	man,human,person,human being,people	고	-ing,and,that,late,deceased	drop left
thought	ur	وچار	وہ	they,it,he,she	چار	four	drop left
thought	ur	وچار	وي	they	چار	four	drop left
thousand	io	mil	ma	but	il	he,him	drop left
thracian	it	tracio	tra	in,among,amid,between	io	io,i	glue c
thrash	el	κοπανίζω	κοπανίζω	thrash,beat,whack	ω	ah,greek numerals,greek alphabet,oh	drop left
thrash	en	beat	bed	uncle ned,curtain,bedbound,retire,bedless,shakedown,pig,bedlessness,unbed,bedward,hit the hay,crop out,kip,bedplate,pan,truck,bedmate,bedfordshire,california king,multibed,air mattress,lay down,bedful,single bed,under the covers,pad,to tuck in,bedpartner,clinoid,beddy,king-sized,cot,turn into a pumpkin,bedlike,trundle bed,navigation channel,sack,dysania	at	a.,to-,on,be-,centrally,@,longa,a-,to,ad-,at-,commercial at,as of	drop left
thrash	sv	klå	klä	become,clothe,wear,decorate,clad,dress	å	on,stream,river,creek,rivulet,oh	drop left
thread	ru	пото́к	пото́м	later,afterwards,then,afterward	к	up to,for,take back,hit on,to,used to,grope,toward,by,self-pity	drop left
thread	vo	fad	fa	by	ad	for,to,in order to	drop left
thread	vo	fad	fo	front,before	ad	for,to,in order to	drop left
threadbare	ja	擦り切れる	擦り切れる	threadbare,wear out,worn,wear	る	gojūon	drop left
threaten	gd	bagair	baga	handbag,sack,bag,suitcase	air	with,on,it,have,for,on account of,concerning,by,of,upon,after	drop left
threats	ja	後手	後に	later,afterwards,subsequently,after	手	play,paw,handle,hand,move,foreleg	drop left
three	fa	سو	سی	thirty,ti,cee,for,si,b	و	and	drop left
three o'clock	ja	三時	三叉	trident,river,inlet,road,paper bush,tree	時	hour,time,tense,season,o’clock,case	drop left
thresh	mk	врши	врши	thresh,do,flail	и	too,both,and,also	drop left
threshing floor	la	ārea	ā	from,a,of	ea	this,they,them,she,that,her	glue r
threshing floor	ru	ток	тот	last,those,that one,that	к	up to,for,take back,hit on,to,used to,grope,toward,by,self-pity	drop left
threshing floor	ru	ток	топ	note,top,stamp,cheese	к	up to,for,take back,hit on,to,used to,grope,toward,by,self-pity	drop left
threshold	fr	seuil	seul	sole,alone,lonely,single,only,solitary,lone,by oneself	il	it,he	drop left
threshold	fr	seuil	se	themselves,himself,themself,herself,itself,you,oneself,se,each other	il	it,he	glue u
thrice	ja	三回	三叉	trident,river,inlet,road,paper bush,tree	回	innings,occasion,turn,round,time,inning,games,rounds,occurrences	drop left
thrive	el	προκόβω	προσ	to,towards,toward	κόβω	strike,cut short,prune,mint,cut,axe,carve,drop-out,interrupt,cut off,chop,spoil,trim,slice,divide,quit,go off,field	drop left
throat	scn	ula	un	a,an	la	the	drop left
throne	hy	գահ	գո	go	ահ	anxiety,fright,pc,dread,terror,aah,fear,oh	drop left
throttle	fi	kaasuttaa	kas	look,my,oh	asuttaa	colonise,populate,settle,inhabit,people	drop left
through	cs	skrze	skrz	through	ze	from,of,in	drop left
through	is	gegnum	gegna	serve,hold,answer,obey	um	about,over,approximately,around,across,for,during,at,concerning,throughout,through,in	drop left
through	nl	doorheen	door	due to,with,on,because of,landlocked,across,around,forward,by,along,through,after	een	globe-trot,one,an,some,a,cast	glue h
through	pl	poprzez	pod	against,below,underneath,under,beneath	przez	by,through	drop left
through	vec	nte	na	a,an	te	you,within,through,in	drop left
through	vec	inte	in	within,in	nte	through	drop left
through	vec	nte	né	neither,from,nor	te	you,within,through,in	drop left
throughout	sv	igenom	in	inside,into,in	genom	genome,over,across,throughout,well,through	drop left
throughout	sv	igenom	id	work,effort,occupation,ide	genom	genome,over,across,throughout,well,through	drop left
throw	hu	feldob	fel-	upward	dob	throw,cast,drum	drop left
throw	nl	overgooien	over-	over,again	gooien	pitch,shy,launch,cast,throw	drop left
throw	ru	ски́нуть	с-	con-,off,with	ки́нуть	fling,cheat,swindle,cast,throw	drop left
throw	sh	доба́цити	до̏	due to,approximately,up to,around,to,before,beside,only,except,because,as far as,by,next	ба́цити	throw out,discard,cast,throw	drop left
throw	sh	доба́цити	до̑	dale,do,valley	ба́цити	throw out,discard,cast,throw	drop left
throw away	de	wegwerfen	weg-	away	werfen	project,peg,pitch,whelp,flip,cast,throw	drop left
thrust	ru	укол	у-	away,off	кол	picket,one,stake,paling,pale	drop left
thrust	sv	anfall	an	to	all	all	glue f
thrust	xcl	զընկենում	զ-	about,round,around,from,to,of,after	ընկենում	fling,deprive,hurl,thrown,pour,depose,repulse,cast,destitute,throw	drop left
thuban	ga	túban	tú	you,thou	an	that,daily,lordship,the	glue b
thulium	pl	tul	to	it,then,this,that	ul	beehive,hive	drop left
thumbelina	fr	poucette	pour	for,against,to,toward,as for,in order to	cette	this,that	drop left
thunder	cs	hřmít	hře	in	mít	have,be,wear,measure,obliged,own	drop left
thunder	ro	tuna	ta	thine,your	una	one	drop left
thunder	vec	ton	te	you,within,through,in	on	a,an	drop left
thus	de	daher	da	there,when,since,for,then,here,as,because,so	er	they,it,he,der	glue h
thus	eo	tiel	tie	there,here	el	from,of	drop left
thus	it	perciò	però	however,nevertheless,yet,but	ciò	this,that	drop left
thus	ja	そして	その	park,you know,garden,that,its,plantation,the	して	so,then,and,by	drop left
thus	ja	そして	それ	it,the,that	して	so,then,and,by	drop left
thus	ja	然して	然して	thus,then,and,that,now	て	gojūon,request,and,hand	drop left
thus	ja	そして	そう	tier,run,phase,pair,seeming,pairs,accompany,so,yeah,appearing,yes,priest,seam,manor,general,stratum,dimension,layer,gross,monk,apparently,floors,race,aspect,boats,comply,follow,bonze,yep	して	so,then,and,by	drop left
thus	ja	そして	そして	thus,then,and,that,now	て	gojūon,request,and,hand	drop left
thus	mk	така	така	thus,as	а	a,and,whereas	drop left
thus	tpi	olsem	ol	they	em	he	glue s
thus	zh	從而	從中	from,therefrom,out of	而	but,nevertheless,and	drop left
thy	cmn	你的	你的	thy,thine,yours,your	的	redhead,one,interracial,-ly,what's your job?,’s	drop left
thy	de	dein	da	there,when,since,for,then,here,as,because,so	ein	an,a,one	drop left
thy	de	dein	den	an,bankrupt,zone,that,the,whom	in	on the fly,within,related,on,into,at,orbit,to,bankrupt,thrill,popular,in	drop left
thy	de	dein	der	he,semimajor axis,that one,him,what,whom,which,the one,definite article,that,of,lordship,who,the	in	on the fly,within,related,on,into,at,orbit,to,bankrupt,thrill,popular,in	drop left
thy	de	deine	da	there,when,since,for,then,here,as,because,so	eine	an,one	drop left
thy	ja	君の	君の	thy,your	の	one,what,express,doll's house,gojūon,tell,of,’s,gigolo,field	drop left
thy	ko	너의	너무	extremely,excessively,so,too,very	의	barbaric,’s,of,foreign	drop left
thy	pt	teu	ti	you,it,thee	eu	me,i	drop left
thy	sv	din	do	do	in	inside,into,in	drop left
thy	sv	din	då	how about,when,what about,since,then,as	in	inside,into,in	drop left
thy	tl	iyong	iyon	that	ng	to,of,into,towards	drop left
thy	uk	твій	твір	work,composition,writing	й	cyrillic,and	drop left
thū	osx	git	gī	you	it	it	drop left
tick	fr	marque	mari	pot,husband	que	when,how,but,if,as,which,only,than,that,whether	drop left
tick	zh	蝨子	蝨乸	louse	子	child,daughter,master,person,young,fruit,seed,earthly branch,sub-,offspring,tender,small,you,egg,viscount,son,being	drop left
tick	zh	蝨子	蝨子	tick,louse	子	child,daughter,master,person,young,fruit,seed,earthly branch,sub-,offspring,tender,small,you,egg,viscount,son,being	drop left
tie	fi	tasatulos	tasata	strike,justify,level,apportion,divide	ulos	check out,outside,off,outgrow,out,oust,to see off,outdoors,out of	drop left
tie	ja	分け	分野	sphere,field,area	け	gojūon	drop left
tier	ja	そう	それ	it,the,that	う	cormorant,gojūon	drop left
tier	ja	そう	そう	tier,run,phase,pair,seeming,pairs,accompany,so,yeah,appearing,yes,priest,seam,manor,general,stratum,dimension,layer,gross,monk,apparently,floors,race,aspect,boats,comply,follow,bonze,yep	う	cormorant,gojūon	drop left
tiger	ja	とら	とか	and so on,such as,or something,and,like	ら	gojūon,et al.	drop left
tiger	ja	とら	とて	however,even though,whatever,whenever,no matter what,whichever,even if,even	ら	gojūon,et al.	drop left
tiger	syc	ܒܒܪܐ	ܒ-	most,about,with,on,for,-est,against,to,at,into,as,because,during,among,-ly,by,upon,according to,in	ܒܪܐ	outside,wild,young,scion,dry land,companion,descendant,partisan,freemen,field,member,outdoors,disciple,son,follower	drop left
tight	ca	tes	te	you,thee,tea plant,tea	es	themselves,himself,herself,itself,oneself,each other,the	drop left
tighten	ru	затяну́ть	за-	-ся,finish,beyond,behind,begin,trans-,post-,end	тяну́ть	haul,draw,extort,drag out,long for,drawl,drag,lay,draw up,delay,weigh,procrastinate,protract,pull,go,squeeze,tow	drop left
tightly	cs	těsně	tě	you	ně	them	glue s
tile	ca	teula	te	you,thee,tea plant,tea	la	one,her,la,it,the	glue u
till	ja	たがやす	たがやす	till,plough	す	sandbar,do,gojūon,sandbank,hive,nest,den,vinegar,birds	drop left
tim	en	timon	time	timeproof,extratemporal,at last,birthtime,mistimed,atemporal,yonks,thenceforwards,preceding,temporary,yesteryear,henceforward,blink of an eye,ill-timed,nothing flat,when,temporal,movable,supratemporal,then,nontime,scheduling,birdlime,thenceforward,chrono-,timezone,timewise,squeeze in,parking disc,eternity,fast,tempestivity,synchronous,stretch,worth it,along about,tidy,diachronic,yeartime,concomitantly,timebound,duly,tautochronous,timing,antedate,foregoing,brahman,transient,interarrival,attention span,cronehood,crunch time,gigasecond,eld,invest,previously,the wheel turns,duty,post game,time standard,kairos,interval,checkpoint,terasecond,chronal,new york minute,absolute unit,tail,posting,forever,char,conceptual physics,fourth dimension,flora,flower clock,in,hartle-hawking state,music,megasecond,month of sundays,antichronical,exasecond,fauna,eternality,transtemporal,presentness,steven,synchronic,volta,day or night,dawn,mistime,now,overnight,first,heartbeat,anachronistic,here,impersonal subject,stound,physics,last minute,meanwhile,hour,chronophobia,chronokinesis,extend,polychronious,seel,thenceforth,swear,benow,happy hour,zettasecond,rule against perpetuities,postgraduation,lord,⠐⠞,no while,near,synechism,punctual,yottasecond,hand,occupy,throw,postdate,midtime,chastity belt,bell,hypertime,hitherto,deathtime,convenience,moment,supertemporal,prewar,timeless,terminal,space,double,rhythm,timely,long-winded,coincident,pretemporal,acceptability,age-old,childhood,sands,atom,isochronous,long-since,synchronize	on	with,ana-,be-,longa,a-,epi-,en-,down,upon,turn on	drop left
timber	sw	mbao	m-	humans,-er,in	bao	value,board,goal	drop left
time	is	sinn	sá	sjá,he,saw,sow,that	inn	inside,in	drop left
time	ja	とき	とか	and so on,such as,or something,and,like	き	gojūon,horsemen,air,tree,spirit	drop left
time	ja	とき	とて	however,even though,whatever,whenever,no matter what,whichever,even if,even	き	gojūon,horsemen,air,tree,spirit	drop left
time	ja	じかん	じゃ	goodbye,see you later,is,cheerio,be,wickedness,then,so,supposition,bye,maliciousness,well	かん	liver,perception,over,look,organ,feeling,dry,government,appearance,korea,accustom,sensation,important,end,tin,publish,culm,kanji,can,sweet,interval,intuition,chinese,sweat	drop left
time	ms	kala	ke	to,here,kay,or,up	ala	on,according to,like	drop left
time	vec	tenpo	te	you,within,through,in	po	then	glue n
timid	ja	後れ	後援	auspices,backing,patronage	れ	demonstratives,gojūon	drop left
timid	ja	後れ	後舌	back	れ	demonstratives,gojūon	drop left
timid	ja	後れ	後部	posterior,rear	れ	demonstratives,gojūon	drop left
timid	ja	後れ	後ろ	back,behind,rear	れ	demonstratives,gojūon	drop left
timid	ja	後れ	後方	back,behind,rear	れ	demonstratives,gojūon	drop left
tin	af	tin	te	too,to,at,in	in	within,inside,into	drop left
tin	de	zinnen	zu	respect,parallel,on,towards,by,closed,for,shut,excessively,to,stoned,at,hammered,too,toward,succor,in order to	innen	within,inside	drop left
tin	nb	tinn	te	tea,behave	inn	in	drop left
tin	nl	tin	te	-able,to,at,able,too,de,in	in	up to,ravish,lowercase,during,into,vogueing,merge,nest,able,geminate,epitomize,inside,in style,page,in	drop left
tin	nn	tinn	te	tea,behave	inn	inside,into,in	drop left
tinder	de	zunder	zu	respect,parallel,on,towards,by,closed,for,shut,excessively,to,stoned,at,hammered,too,toward,succor,in order to	der	he,semimajor axis,that one,him,what,whom,which,the one,definite article,that,of,lordship,who,the	glue n
tinned	hu	ónos	óh	oh	nos	well	drop left
tinnitus	ko	이명	이다	be,equal,is	명	name	drop left
tinsel	es	oropel	oro	gold,or	el	lordship,the,him	glue p
tiny	cmn	小小	小点	dot	小	small,-ling,little	drop left
tiny	cmn	小小	小點	dot	小	small,-ling,little	drop left
tip	fr	pointe	point	period,singularity,full stop,decimal point,not,speck,item,stitch,element,point,dot,issue	te	you,thee	drop left
tip	he	קצה	קצת	a little,little	ה	numeral,he	drop left
tip	hu	hegy	ha	if	egy	one,an,ace,same,a	drop left
tip	hu	hegy	hű	faithful,meh,oh	egy	one,an,ace,same,a	drop left
tip	it	discarica	di	backup,on,from,some,by,concrete,of,made,-ible,about,numeracy,whiplash,squire,concerning,’s,generosity,aback,nosebleed,consist,to,than,in	carica	round,position,electric charge,load,charge	glue s
tip	ja	はし	はし	tip,bridge,chopsticks,edge	し	city,he,one,gojūon,teacher,poem,reverend,civil service,oneself,death,she,it,four,verse	drop left
tip	ja	はし	はて	let me see,well,dear me	し	city,he,one,gojūon,teacher,poem,reverend,civil service,oneself,death,she,it,four,verse	drop left
tip	ja	はし	はく	beats,phd,doctor,vomit,earl,wear,count,sweep,foil	し	city,he,one,gojūon,teacher,poem,reverend,civil service,oneself,death,she,it,four,verse	drop left
tip	ja	はし	はな	showiness,nose,flower,edge	し	city,he,one,gojūon,teacher,poem,reverend,civil service,oneself,death,she,it,four,verse	drop left
tip	ja	はし	はい	ok,present,cup,ships,spore,go,start,glass,squids,here,understood,ash,germ,yes,giddyup,uh-huh,time's up,octopuses,embryo,sorry,no,stop,cupful,got it,lung,okay	し	city,he,one,gojūon,teacher,poem,reverend,civil service,oneself,death,she,it,four,verse	drop left
tip	ja	うら	うん	uh-huh,yup,luck,mm,yeah,yes,yep	ら	gojūon,et al.	drop left
tip	ja	はし	はた	vicinity,kite,sea basses,loom,flag,proximity,field	し	city,he,one,gojūon,teacher,poem,reverend,civil service,oneself,death,she,it,four,verse	drop left
tip	sv	flik	f.	for,born,of,former	lik	body,similar,corpse,same,equal,deceased,like	drop left
tip one's hand	sv	försäga	för	up to,for,to,because,too,ago,toward,bow	äga	estate,have,property,possess,land,grounds,own	glue s
tired	es	fatigado	fatigar	wear out,tire,wear,fatigue	do	c,where,do	drop left
tiredness	ja	疲れ	疲労	lethargy,tiredness,wear,fatigue	れ	demonstratives,gojūon	drop left
tissue	pl	tkanka	to	it,then,this,that	kanka	can	drop left
tit	da	pat	på	about,count on,on,at,wear	at	to,that	drop left
tit	fa	ممه	می	e,mi,but,may,drink,except,wine,unless	مه	mist,fog,may,i,great,big,me,moon	drop left
tit	pt	teta	ti	you,it,thee	eta	eta,huh	drop left
title	zh	自稱	自打	from,since	稱	call,name,address,brand,weigh,say	drop left
title	zh	自稱	自從	from,since	稱	call,name,address,brand,weigh,say	drop left
title	zh	自稱	自稱	title,profess,call,praise	稱	call,name,address,brand,weigh,say	drop left
titus	ru	тит	те	those,that	ит	it	drop left
titus	ru	тит	то	viz.,then,that one,that	ит	it	drop left
titus	ru	тит	ты	you,thou,one	ит	it	drop left
titus	ru	тит	та	that one,that	ит	it	drop left
to	akk	𒀀𒁺	𒀀𒈾	for	𒁺	go	drop left
